hotel_name,review_summary,score,review
"ITC Grand Chola, Chennai - a Luxury Collection Hotel","Excellent place, the best in Chennai",5,"This is by far the best place to stay in Chennai.  The facilities are excellent, great gym and spa, beautiful exterior pool, many excellent restaurants (try the Indian Vegeterian restaurant on the first floor, you will be surprised at the variety of dishes they serve... I love Indian food).  The rooms are large and well furnished, sound isolation is also excellent.  Bath room are big and well maintained.  Service is friendly and very polite.  Great improvement vs. my previous stay in April 2016.  Only slight downside:  checkout was slow, so schedule enough time for it.…"
Radisson Blu Hotel GRT Chennai,Great Hotel with Excellent Staff,5,We chose to stay overnight in this hotel when chennai was recovering from the unprecedented  floods in December. We were assisted at the front desk by Mr Jay who organised a Room for us at very short notice. The check in process was swift and efficient. The Chef at their restaurant deserves a special mention for organising a special dietary meal for my mother. Mr Jay was also very helpful in organising a innova vehicle to take my parents and wife to bangalore the next day inspite of the severe logistical problems. He was also there at the time of check out to make sure that we were comfortable and the vehicle was on time. The entire team at this hotel deseves credit for providing great service inspite of the challenges posed by the weather situation. I would definitely recommend…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Itc visit,5,"It was my second visit to itc grand and I found it as usual more than expected very huge clean hotel and professional staff ,many thanks to everyone over there and to the receptionist moonmoon she is really good smart and helpful …"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Grandeur with a human touch,5,I'm a regular to this hotel and have seen them mature in each visit. The customer service is the same world class that we have been used to in ITC properties. The breakfast buffet is awesome with a wide array of choices. The hotel also has a number of excellent dinning options. The only small hitch i have constantly noticed is their check in process. This time I checked in by 6pm but they still needed a few minutes to get the room ready. To their credit they did write to asking for my check in time but I did not respond to that note. Otherwise a great stay and I will be back soon.…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Great hotel ,5,It is one of the best hotel I have stayed splurge in luxury  It’s beautiful spacious room with latest technology  Number of FnB outlet to choose from my fav/ must try is royal vega and fabella  Spa is must go  Gym is one of the best including the trainer  Especially like to thank the guest relationship manager for taking great care …
The Park Chennai,Business trip to chennai,5,"The place is an excellent one for stay especially because of its proximity to US consulate I had gone to Chennai for US visa interview and stayed in The Park Chennai.  2 days and 1 night was a great stay for me, the only thing that I did not like in the hotel is the fact the room telephone was pathetic if I called up 10 times only 1 or 2 times it was working properly, Apart from that the finishing of the Hotel's bathroom was not up to the mark. when you compare everything else to its toilet, that is one of the area's where they can improve.  The pool is really cool, I enjoyed it to the fullest, I also went for AURA spa and it was one of the wonderful experiences. I had been to ALOFT Chennai, and I have to say Spa in The Park is much better but expensive than Aloft.  Overall a…"
Hyatt Regency Chennai,"Pool, gym and siddh spa.",5,"Being a Chennaite living in France, I have the opportunity of using the the pool, gym and spa facilities in this plush hotel at least twice a year. It certainly has the most beautiful pool in the city. The siddh spa experience is exquisite. I highly recommend this classy establishment. …"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Business Travel in Chennai,5,"Excellent establishment and great customer service, exceeded my expectations both times I have stayed at this facility. The restaurants are fabulous display of the diversity in Indian cuisine. Staff always seem to bend over backwards to help.…"
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Excellent service,5,Very friendly staff and excellent service by the guys. I’m so happy and always love to go Resident lounge.  I wanted to mention Diwas for great management and his team Kushal rahul and Virendra for their friendly and nice behaviour.…
"ITC Grand Chola, Chennai - a Luxury Collection Hotel","Amazing property, phenomenal service",5,I was in Chennai for a week on business. This hotel is absolutely gorgeous. It is located in the center of the city. The rooms are large and well-appointed. The staff is amazing. Would strongly recommend it!…
"Lemon Tree Hotel, Chennai",The best hotel ever stayed,5,This is the first time I satyed in this hotel ans they made my stay an unforgettable moment.This small looking hotel had the best of the staff when compared in the city. They always carried a smile with them and their body language shows their willingness to help.I will surely refer this hotel to my FnF …
GreenPark Chennai,Hendricks holiday ,5,"We had the best time. The place was clean and neat. The food was brilliant. Siva, Ganesh, Girija, Tiny Rekha the Managers were awesome. The waiters Ching & others were lovely. The front office, Almalai, and his staff Arpita, Sampa were awesome. The bellboys, Srini, Shiva, & Syed were all brilliant,  The cleaners from Narsis to Diviya - were no:1. Loved the place and the great staff Awesome. I only wish I had the photos of the international travellers day and our send off. If you do have the photos, please send them to us. Love you guys, love the place.…"
